Start,End,Label,Start Sample,End Sample
0.538183,0.548960,Fibrillation,5933.477642276423,6052.292682926829
0.617580,0.626378,Fibrillation,6808.829268292683,6905.821138211382
0.934728,0.943746,Fibrillation,10305.386178861789,10404.802845528455
0.771536,0.780553,Fibrillation,8506.18699186992,8605.603658536585
0.861710,0.872047,Fibrillation,9500.353658536585,9614.319105691056
0.659808,0.669045,Fibrillation,7274.390243902439,7376.231707317073
0.333423,0.341780,Fibrillation,3675.991869918699,3768.1341463414633
0.020674,0.024412,Fibrillation,227.9308943089431,269.1524390243902
0.472203,0.479241,Fibrillation,5206.038617886179,5283.632113821139
0.482100,0.490017,Fibrillation,5315.154471544715,5402.447154471545
0.168471,0.176168,Fibrillation,1857.3943089430895,1942.2621951219512
0.170890,0.180347,PSW,1884.0670731707316,1988.3333333333333
0.143838,0.152635,PSW,1585.8170731707316,1682.8089430894308
0.109088,0.121624,PSW,1202.69918699187,1340.9126016260163
0.605044,0.616041,PSW,6670.615853658537,6791.8556910569105
0.903717,0.915154,PSW,9963.489837398374,10089.579268292684
0.878645,0.891181,PSW,9687.06300813008,9825.276422764227
0.826740,0.837737,PSW,9114.810975609756,9236.05081300813
0.751522,0.766037,PSW,8285.530487804877,8445.567073170732
0.692799,0.702256,PSW,7638.109756097561,7742.376016260163
0.426236,0.441192,PSW,4699.256097560976,4864.142276422765
0.449989,0.466044,PSW,4961.134146341464,5138.1443089430895
0.036949,0.052124,PSW,407.3658536585366,574.6768292682926
0.290975,0.298233,PSW,3208.006097560976,3288.0243902439024
0.203440,0.210698,Fibrillation,2242.9369918699185,2322.9552845528456
0.206959,0.214437,PSW,2281.7337398373984,2364.1768292682927
0.321836,0.327474,Fibrillation,3548.249322493225,3610.4065040650407
0.082138,0.094013,PSW,905.5772357723578,1036.5040650406504
0.023526,0.027924,Fibrillation,259.38075880758805,307.8631436314363
0.227282,0.238168,PSW,2505.7940379403794,2625.810298102981
0.238168,0.250374,PSW,2625.810298102981,2760.3739837398375
0.389250,0.402775,PSW,4291.490514905149,4440.6016260162605
0.409043,0.420588,PSW,4509.70189701897,4636.991869918699
0.680529,0.691744,PSW,7502.834688346884,7626.487804878048
0.871381,0.877237,PSW,9606.983739837398,9671.548780487805
0.782422,0.789952,PSW,8626.210027100271,8709.222222222223
0.812261,0.816444,PSW,8955.184281842818,9001.30216802168
0.816444,0.822022,PSW,9001.30216802168,9062.792682926829
0.969822,0.985160,PSW,10692.291327913279,10861.390243902439
1.051530,1.062685,PSW,11593.127371273713,11716.108401084011
1.042049,1.049857,PSW,11488.59349593496,11574.680216802168
1.114276,1.125709,PSW,12284.895663956639,12410.951219512195
1.536204,1.547637,PSW,16936.653116531164,17062.708672086723
1.548195,1.559071,PSW,17068.857723577235,17188.764227642278
1.491306,1.504134,PSW,16441.654471544716,16583.082655826558
1.404578,1.415454,PSW,15485.476964769648,15605.383468834689
1.374181,1.384499,PSW,15150.353658536585,15264.111111111111
1.455890,1.464814,PSW,16051.18970189702,16149.574525745258
1.346573,1.358843,PSW,14845.975609756097,14981.254742547426
1.315061,1.330399,PSW,14498.554200542007,14667.653116531164
1.467323,1.475689,PSW,16177.245257452574,16269.481029810298
1.466766,1.472901,Fibrillation,16171.09620596206,16238.735772357722
1.284664,1.292194,Fibrillation,14163.430894308944,14246.443089430893
1.286059,1.293030,PSW,14178.80352303523,14255.666666666668
1.185945,1.198215,PSW,13075.048780487805,13210.327913279132
1.198215,1.209091,PSW,13210.327913279132,13330.234417344174
1.208533,1.220804,PSW,13324.085365853658,13459.364498644987
1.260124,1.275462,PSW,13892.872628726287,14061.971544715447
1.107025,1.113439,PSW,12204.957994579945,12275.672086720868
1.102006,1.107025,PSW,12149.616531165311,12204.957994579945
1.102424,1.106328,Fibrillation,12154.228319783197,12197.271680216803
1.107722,1.112463,Fibrillation,12212.64430894309,12264.911246612466
1.652919,1.660140,Fibrillation,18223.439024390245,18303.048780487807
1.563827,1.572747,PSW,17241.19512195122,17339.53658536585
1.572747,1.585064,PSW,17339.53658536585,17475.341463414632
1.642619,1.651539,PSW,18109.878048780487,18208.219512195123
1.695076,1.707819,PSW,18688.219512195123,18828.70731707317
1.293470,1.299204,PSW,14260.512195121952,14323.731707317073
1.126116,1.132700,PSW,12415.439024390244,12488.024390243903
1.135249,1.140133,PSW,12516.121951219513,12569.975609756097
1.140133,1.146080,PSW,12569.975609756097,12635.536585365853
1.451054,1.457638,PSW,15997.878048780487,16070.463414634147
1.608426,1.613523,PSW,17732.90243902439,17789.09756097561
1.613948,1.619894,PSW,17793.780487804877,17859.341463414632
1.794551,1.806962,PSW,19784.926829268294,19921.756097560974
1.763159,1.767782,PSW,19438.829268292684,19489.80487804878
1.773623,1.781166,PSW,19554.19512195122,19637.365853658535
