Start,End,Label,Start Sample,End Sample
0.003092,0.012712,Fibrillation,34.09146341463415,140.15379403794037
0.012368,0.024050,Fibrillation,136.3658536585366,265.1558265582656
0.038137,0.052223,Fibrillation,420.4613821138211,575.7669376693767
0.076274,0.088986,PSW,840.9227642276422,981.0765582655827
0.113380,0.119564,PSW,1250.020325203252,1318.2032520325204
0.132620,0.143958,PSW,1462.1449864498645,1587.1470189701897
0.238442,0.251155,PSW,2628.830623306233,2768.9844173441734
0.249437,0.256308,PSW,2750.0447154471544,2825.8035230352302
0.254590,0.262149,PSW,2806.8638211382113,2890.1985094850947
0.196182,0.206489,Fibrillation,2162.9139566395665,2276.5521680216802
0.285169,0.294445,Fibrillation,3143.990514905149,3246.2649051490516
0.291010,0.298912,PSW,3208.3855013550137,3295.508130081301
0.018209,0.028173,PSW,200.76084010840108,310.6111111111111
0.047413,0.057033,PSW,522.7357723577236,628.7981029810298
0.384463,0.393739,PSW,4238.705284552845,4340.9796747967475
0.406452,0.421912,PSW,4481.133468834689,4651.590785907859
0.469670,0.475167,PSW,5178.114498644986,5238.721544715447
0.433938,0.441153,PSW,4784.168699186992,4863.715447154472
0.446306,0.453522,PSW,4920.534552845528,5000.081300813008
0.544226,0.552472,PSW,6000.09756097561,6091.008130081301
0.564497,0.572056,PSW,6223.586043360434,6306.920731707317
0.580302,0.592327,PSW,6397.831300813008,6530.409214092141
0.642833,0.652453,PSW,7087.236449864498,7193.298780487805
0.746593,0.757931,PSW,8231.194444444445,8356.19647696477
0.825959,0.832831,PSW,9106.208672086721,9181.967479674797
0.837298,0.846574,PSW,9231.210704607045,9333.485094850948
0.889521,0.897767,PSW,9806.977642276423,9897.888211382113
0.920100,0.931094,PSW,10144.104336043361,10265.31842818428
1.016031,1.029087,PSW,11201.743902439024,11345.685636856368
1.034240,1.046266,PSW,11402.504742547426,11535.082655826558
1.080280,1.093679,PSW,11910.088753387534,12057.818428184282
1.167548,1.179917,PSW,12872.225609756097,13008.591463414634
1.227674,1.239356,PSW,13535.115176151761,13663.90514905149
1.242105,1.259627,PSW,13694.208672086721,13887.393631436315
1.310133,1.319410,PSW,14444.22086720867,14546.495257452574
1.403586,1.421108,PSW,15474.540650406503,15667.725609756097
1.334870,1.344491,Fibrillation,14716.952574525745,14823.014905149052
1.515249,1.525556,Fibrillation,16705.621273712735,16819.25948509485
1.872913,1.879784,Fibrillation,20648.867208672087,20724.62601626016
1.900055,1.911050,PSW,20948.114498644987,21069.32859078591
1.737200,1.751286,PSW,19152.630758807587,19307.93631436314
1.772932,1.784270,PSW,19546.57655826558,19671.57859078591
1.789423,1.799043,PSW,19728.397696476964,19834.46002710027
1.821720,1.830653,PSW,20084.464092140923,20182.95054200542
1.624163,1.633096,PSW,17906.398373983742,18004.88482384824
1.594959,1.601830,PSW,17584.42344173442,17660.182249322494
1.573657,1.588431,PSW,17349.57113821138,17512.452574525745
1.460276,1.468178,PSW,16099.550813008129,16186.673441734418
1.879784,1.886999,PSW,20724.62601626016,20804.172764227642
2.056820,2.071310,PSW,22676.451219512193,22836.201219512193
2.213028,2.228224,PSW,24398.634146341465,24566.176829268294
2.699673,2.714162,PSW,29763.896341463413,29923.646341463413
2.537811,2.552301,PSW,27979.371951219513,28139.121951219513
2.602485,2.615208,PSW,28692.40243902439,28832.670731707316
2.184401,2.194650,PSW,24083.030487804877,24196.024390243903
2.375596,2.389026,PSW,26190.951219512193,26339.01219512195
2.301027,2.315516,PSW,25368.823170731706,25528.573170731706
2.317637,2.327532,PSW,25551.951219512193,25661.048780487807
2.004516,2.014411,Fibrillation,22099.79268292683,22208.89024390244
2.019712,2.028194,PSW,22267.335365853658,22360.84756097561
1.965994,1.974476,PSW,21675.091463414636,21768.603658536587
2.626517,2.638533,Fibrillation,28957.353658536587,29089.829268292684
2.501410,2.513072,Fibrillation,27578.048780487807,27706.628048780487
2.341315,2.351564,Fibrillation,25813.006097560974,25926.0
2.436382,2.449459,Fibrillation,26861.121951219513,27005.28658536585
2.146794,2.153759,Fibrillation,23668.41056910569,23745.19512195122
2.274262,2.283452,Fibrillation,25073.746612466122,25175.066395663955
