Start,End,Label,Start Sample,End Sample
0.041108,0.057909,PSW,453.2215447154472,638.4512195121952
0.160859,0.180520,PSW,1773.4756097560976,1990.2337398373984
0.189099,0.202325,PSW,2084.819105691057,2230.6382113821137
0.213049,0.230922,PSW,2348.869918699187,2545.9227642276423
0.272031,0.287759,PSW,2999.1443089430895,3172.5508130081303
0.390709,0.411085,PSW,4307.575203252032,4532.215447154472
0.441827,0.462202,PSW,4871.1463414634145,5095.786585365854
0.496162,0.519039,PSW,5470.1869918699185,5722.414634146341
0.951930,0.965514,PSW,10495.03455284553,10644.794715447155
0.890803,0.904745,PSW,9821.113821138211,9974.815040650406
0.840758,0.850767,PSW,9269.365853658537,9379.71544715447
0.799650,0.813591,PSW,8816.14430894309,8969.845528455284
0.725654,0.738166,PSW,8000.345528455285,8138.282520325203
0.664528,0.683116,PSW,7326.424796747968,7531.359756097561
0.616270,0.634501,PSW,6794.382113821138,6995.376016260163
0.216266,0.224488,Fibrillation,2384.339430894309,2474.9837398373984
0.443614,0.452193,Fibrillation,4890.8516260162605,4985.4369918699185
0.667388,0.675967,Fibrillation,7357.95325203252,7452.538617886179
0.893663,0.900098,Fibrillation,9852.642276422765,9923.581300813008
1.063806,1.073931,PSW,11728.468834688347,11840.10027100271
1.081525,1.093233,PSW,11923.823848238482,12052.897696476964
1.107788,1.120128,PSW,12213.367886178861,12349.418699186992
1.172970,1.186259,PSW,12931.995257452574,13078.511517615176
1.556782,1.572603,PSW,17163.524390243903,17337.948509485097
1.608041,1.627342,PSW,17728.658536585368,17941.45596205962
1.506788,1.517230,PSW,16612.344173441736,16727.464092140923
1.396359,1.407750,PSW,15394.863821138211,15520.44918699187
1.352377,1.366300,PSW,14909.964769647697,15063.457994579945
1.326431,1.344467,PSW,14623.909214092142,14822.7527100271
1.284664,1.300485,PSW,14163.429539295394,14337.853658536585
1.107472,1.116964,Fibrillation,12209.879403794039,12314.533875338753
1.557098,1.564692,Fibrillation,17167.012872628726,17250.736449864497
1.330228,1.337822,Fibrillation,14665.771002710027,14749.4945799458
2.015703,2.021130,Fibrillation,22223.136178861787,22282.96002710027
1.784819,1.792415,Fibrillation,19677.63143631436,19761.38482384824
1.718348,1.737339,PSW,18944.789295392955,19154.172764227642
1.786718,1.799741,PSW,19698.569783197832,19842.14701897019
1.831213,1.852104,PSW,20189.125338753387,20419.447154471545
1.859972,1.878963,PSW,20506.191734417345,20715.575203252032
1.937566,1.952760,PSW,21361.672764227642,21529.179539295394
2.016246,2.029269,PSW,22229.11856368564,22372.695799457993
2.236231,2.248413,PSW,24654.447154471545,24788.756097560974
2.248413,2.256027,PSW,24788.756097560974,24872.69918699187
2.263031,2.277650,PSW,24949.926829268294,25111.09756097561
2.346175,2.361707,PSW,25866.585365853658,26037.829268292684
2.368103,2.382113,PSW,26108.341463414632,26262.79674796748
2.155523,2.168619,PSW,23764.650406504064,23909.032520325203
2.106185,2.126286,PSW,23220.69918699187,23442.308943089432
2.048320,2.064461,PSW,22582.731707317074,22760.691056910568
2.237144,2.245063,Fibrillation,24664.52032520325,24751.82113821138
