Start,End,Label,Start Sample,End Sample
0.026903,0.044620,PSW,296.6111111111111,491.94037940379405
0.064634,0.079726,PSW,712.590108401084,878.9817073170732
0.083335,0.099083,PSW,918.7710027100271,1092.3970189701897
0.049869,0.060368,Fibrillation,549.8157181571815,665.5663956639567
0.104005,0.120737,PSW,1146.6551490514905,1331.1327913279133
0.189964,0.203416,PSW,2094.3638211382113,2242.669376693767
0.216540,0.224414,PSW,2387.357723577236,2474.170731707317
0.224414,0.234257,PSW,2474.170731707317,2582.6869918699185
0.235897,0.247709,PSW,2600.7730352303524,2730.992547425474
0.277565,0.292657,PSW,3060.1585365853657,3226.550135501355
0.292657,0.306437,PSW,3226.550135501355,3378.472899728997
0.317920,0.335965,PSW,3505.0752032520327,3704.021680216802
0.365165,0.376977,PSW,4025.95325203252,4156.172764227642
0.376977,0.388460,PSW,4156.172764227642,4282.775067750677
0.388460,0.406177,PSW,4282.775067750677,4478.1043360433605
0.452766,0.474420,PSW,4991.747967479675,5230.483739837398
0.427175,0.442267,PSW,4709.6056910569105,4875.9972899729
0.340887,0.351057,PSW,3758.279810298103,3870.413279132791
0.454406,0.463921,Fibrillation,5009.834010840108,5114.733062330623
0.661432,0.675540,Fibrillation,7292.292682926829,7447.832655826558
0.679477,0.697194,PSW,7491.239159891598,7686.568428184282
0.646340,0.661104,PSW,7125.90108401084,7288.675474254743
0.484263,0.504604,PSW,5339.0,5563.266937669377
0.529539,0.541022,PSW,5838.174796747968,5964.777100271002
0.541022,0.551193,PSW,5964.777100271002,6076.910569105691
0.551193,0.565301,PSW,6076.910569105691,6232.45054200542
0.700147,0.714255,PSW,7719.123306233063,7874.663279132791
0.739190,0.757235,PSW,8149.571138211382,8348.517615176152
0.769374,0.783482,PSW,8482.354336043361,8637.89430894309
0.792997,0.797918,PSW,8742.793360433605,8797.051490514905
0.800543,0.807433,PSW,8825.989159891598,8901.95054200542
0.831383,0.841554,PSW,9166.006775067752,9278.140243902439
0.857631,0.871082,PSW,9455.383468834689,9603.689024390244
0.877644,0.896345,PSW,9676.033197831977,9882.214092140923
0.946215,0.950809,PSW,10432.029810298103,10482.670731707316
