Start,End,Label,Start Sample,End Sample
0.528939,0.539101,PSW,5831.554878048781,5943.59756097561
0.904471,0.913988,PSW,9971.798780487805,10076.727642276423
0.058717,0.071944,PSW,647.3577235772358,793.1910569105692
0.044521,0.053232,PSW,490.8536585365854,586.890243902439
0.014518,0.021938,PSW,160.0609756097561,241.869918699187
0.027745,0.034197,PSW,305.8943089430894,377.0325203252033
0.022583,0.028068,PSW,248.98373983739836,309.4512195121951
0.285843,0.299070,PSW,3151.4227642276423,3297.256097560976
0.299070,0.310685,PSW,3297.256097560976,3425.3048780487807
0.310685,0.322622,PSW,3425.3048780487807,3556.910569105691
0.443928,0.451025,PSW,4894.308943089431,4972.5609756097565
0.451025,0.456510,PSW,4972.5609756097565,5033.028455284553
0.456510,0.464253,PSW,5033.028455284553,5118.3943089430895
0.408762,0.418441,PSW,4506.6056910569105,4613.3130081300815
0.401019,0.406504,PSW,4421.239837398374,4481.707317073171
0.406504,0.410375,PSW,4481.707317073171,4524.390243902439
0.394244,0.400696,Fibrillation,4346.544715447155,4417.682926829269
0.103561,0.109046,Fibrillation,1141.7682926829268,1202.2357723577236
0.248741,0.253581,Fibrillation,2742.378048780488,2795.731707317073
0.252613,0.256162,PSW,2785.060975609756,2824.1869918699185
0.256162,0.263905,PSW,2824.1869918699185,2909.5528455284552
0.274228,0.279390,PSW,3023.3739837398375,3080.2845528455287
0.197122,0.206155,PSW,2173.2723577235774,2272.8658536585367
0.206478,0.215834,PSW,2276.4227642276423,2379.5731707317073
0.155503,0.166473,PSW,1714.4308943089432,1835.3658536585365
0.166473,0.172280,PSW,1835.3658536585365,1899.3902439024391
0.172280,0.179700,PSW,1899.3902439024391,1981.19918699187
0.179700,0.188088,PSW,1981.19918699187,2073.6788617886177
0.016647,0.022325,Fibrillation,183.53658536585365,246.1382113821138
0.111949,0.121628,PSW,1234.2479674796748,1340.9552845528456
0.333721,0.340118,PSW,3679.278455284553,3749.8075880758806
0.345169,0.351566,PSW,3805.488482384824,3876.0176151761516
0.351566,0.360993,PSW,3876.0176151761516,3979.9552845528456
0.433383,0.440116,PSW,4778.04810298103,4852.289295392954
0.504088,0.512843,PSW,5557.580623306233,5654.094173441735
0.516546,0.522607,PSW,5694.926829268293,5761.743902439024
0.522943,0.529341,PSW,5765.455962059621,5835.985094850948
0.543145,0.551226,Fibrillation,5988.179539295393,6077.268970189702
0.992969,0.997683,Fibrillation,10947.491192411924,10999.460027100271
0.690708,0.696902,Fibrillation,7615.0636856368565,7683.346883468835
0.638927,0.650038,PSW,7044.175474254743,7166.673441734418
0.650038,0.661486,PSW,7166.673441734418,7292.883468834689
0.661486,0.670913,PSW,7292.883468834689,7396.821138211382
0.670913,0.677310,PSW,7396.821138211382,7467.35027100271
0.620745,0.632193,PSW,6843.724254742548,6969.934281842819
0.606604,0.615695,PSW,6687.817750677506,6788.043360433604
1.062489,1.077640,PSW,11713.94647696477,11880.9891598916
1.053398,1.066529,PSW,11613.720867208673,11758.491192411924
1.033197,1.049021,PSW,11390.9972899729,11565.464092140921
0.937575,0.948349,PSW,10336.772357723577,10455.558265582655
0.948349,0.957104,PSW,10455.558265582655,10552.071815718158
0.913670,0.925118,PSW,10073.216124661247,10199.426151761518
0.767208,0.777309,PSW,8458.470189701897,8569.831978319784
0.777309,0.790776,PSW,8569.831978319784,8718.314363143632
0.715357,0.723101,PSW,7886.8130081300815,7972.190379403794
0.725794,0.731518,PSW,8001.886856368564,8064.991869918699
0.733202,0.739599,PSW,8083.552168021681,8154.081300813008
0.739599,0.751720,PSW,8154.081300813008,8287.71544715447
0.695492,0.700542,PSW,7667.801490514905,7723.482384823848
0.844311,0.853065,PSW,9308.53184281843,9405.045392953929
0.840944,0.848351,Fibrillation,9271.411246612466,9353.076558265582
1.142286,1.148683,Fibrillation,12593.704607046071,12664.233739837398
1.146326,1.154743,PSW,12638.249322493226,12731.050813008129
1.162487,1.175282,PSW,12816.428184281842,12957.486449864498
1.095822,1.101209,PSW,12081.440379403793,12140.833333333332
1.001547,1.009291,PSW,11042.063685636856,11127.44105691057
1.175955,1.183026,PSW,12964.91056910569,13042.863821138211
0.825456,0.830843,PSW,9100.65650406504,9160.04945799458
1.194353,1.201106,PSW,13167.743902439024,13242.19512195122
1.201106,1.208609,PSW,13242.19512195122,13324.918699186992
